time,T0,T1,T2,T3,H0
65.98956,55.69,2.19,2.69,27.89,80.0
66.254052,55.4,2.09,2.19,27.89,83.0
66.518492,55.26,1.49,1.99,27.89,85.0
66.782428,55.55,2.59,3.58,27.89,82.0
67.04732,55.26,2.69,3.67,27.8,85.0
67.311824,55.26,3.28,4.74,27.98,85.0
67.576016,55.4,3.38,4.93,27.98,84.0
67.840356,55.83,2.49,3.28,27.89,80.0
68.105084,55.26,2.49,3.28,27.98,85.0
68.36968,55.26,2.49,2.59,27.98,85.0
68.634352,55.55,1.99,2.19,27.89,83.0
68.898388,55.4,2.39,3.09,28.16,84.0
69.16298,55.4,2.39,3.58,27.89,84.0
69.427528,55.4,3.09,4.16,27.98,85.0
69.691952,56.11,2.99,4.45,28.07,78.0
69.955548,55.26,3.09,3.97,28.07,86.0
70.220092,55.4,2.49,2.89,27.89,85.0
70.48478,55.4,2.59,2.79,27.98,85.0
70.74918,55.4,1.99,2.29,27.98,85.0
71.013532,55.26,2.19,2.59,27.98,87.0
71.27758,55.26,2.69,3.97,27.8,87.0
71.54168,55.69,3.19,4.74,27.89,83.0
71.805376,55.69,3.48,4.93,27.98,83.0
72.069736,55.83,2.49,3.48,27.89,81.0
72.333852,55.55,2.79,3.09,27.89,84.0
72.59826,55.26,2.29,2.49,27.98,87.0
72.86252,55.4,1.99,2.29,27.89,86.0
73.12682,55.4,2.79,3.58,27.98,86.0
73.391224,55.69,2.79,3.97,27.98,83.0
73.65504,55.69,3.28,4.74,27.98,84.0
73.919044,55.69,3.28,4.54,27.98,84.0
74.183456,55.97,2.69,3.48,28.07,81.0
74.4475,56.39,2.59,2.79,28.16,77.0
74.711116,55.69,1.89,2.09,27.89,84.0
74.975532,55.83,2.59,2.69,27.89,83.0
75.2402,55.69,2.59,3.67,27.8,84.0
75.504532,55.97,3.19,4.26,27.89,81.0
75.768088,56.11,3.58,5.12,28.07,80.0
76.032096,56.39,2.89,3.67,28.16,77.0
76.295636,55.69,2.49,2.69,27.98,85.0
76.560252,55.97,2.49,2.89,27.98,82.0
76.824492,55.69,2.09,2.49,27.89,85.0
77.089268,55.4,2.49,3.28,27.98,88.0
77.353904,56.25,2.89,4.16,27.89,79.0
77.61782,55.69,3.58,4.83,27.98,85.0
77.882444,56.25,3.77,5.12,27.98,80.0
78.14626,56.52,2.89,3.77,27.98,77.0
78.409604,55.97,2.49,2.79,27.98,83.0
78.673452,55.83,2.19,2.19,28.07,84.0
78.937532,55.69,2.89,3.28,27.98,86.0
79.202308,55.83,2.79,3.77,27.98,84.0
79.46586,55.97,3.67,4.93,27.98,83.0
79.729492,55.97,3.87,4.83,27.98,83.0
79.993336,55.97,2.89,3.67,27.98,83.0
80.257332,56.11,2.59,2.99,27.98,82.0
80.521336,55.69,1.99,2.09,28.07,86.0
80.786004,55.97,2.19,2.39,27.98,83.0
81.049924,55.12,3.09,4.26,28.07,92.0
81.314436,55.97,3.09,4.45,27.98,84.0
81.578604,55.83,3.67,5.12,28.07,85.0
81.84284,55.97,3.28,4.74,28.07,84.0
82.106752,56.11,3.09,3.28,27.98,83.0
82.370732,56.11,2.69,2.69,28.07,83.0
82.63476,56.25,2.29,2.19,28.07,81.0
82.898888,55.55,2.69,3.58,27.98,89.0
83.16374,55.97,3.19,4.26,27.98,84.0
83.427588,56.11,3.38,4.83,27.89,83.0
83.691244,56.25,3.97,5.02,27.98,82.0
83.95574,56.39,3.19,4.16,27.98,80.0
84.219592,56.25,2.69,2.99,28.16,82.0
84.484236,56.11,2.79,2.99,28.07,83.0
84.747912,55.83,2.19,2.39,28.07,86.0
85.012348,56.39,2.79,3.67,27.98,81.0
85.275912,56.25,3.48,4.74,27.89,82.0
85.539952,56.39,4.35,5.59,28.25,81.0
85.80454,56.25,3.77,5.21,28.07,83.0
86.06838,56.52,3.28,3.67,28.07,80.0
86.33306,56.39,3.09,3.28,27.98,81.0
86.59734,56.39,2.49,2.79,28.16,81.0
86.861192,56.66,2.79,3.09,28.07,79.0
87.125404,56.52,3.09,4.26,28.07,80.0
87.390468,56.11,3.19,4.26,28.07,84.0
87.653972,56.39,4.06,5.21,27.98,82.0
87.918328,57.08,3.77,5.02,28.07,75.0
88.1822,56.39,2.89,3.28,28.07,82.0
88.44702,56.39,2.89,3.19,28.07,82.0
88.711424,56.11,2.69,2.99,27.98,85.0
88.97542,55.97,2.29,2.59,28.07,86.0
89.240056,56.25,3.09,3.77,28.07,84.0
89.504228,56.39,3.28,4.54,27.98,82.0
89.768672,56.52,3.67,4.93,28.07,81.0
90.0327,56.39,3.97,5.31,28.07,83.0
90.296732,56.11,3.28,3.77,28.07,85.0
90.560128,55.97,2.59,2.69,28.16,87.0
90.82424,55.97,2.59,2.39,28.07,87.0
91.088472,56.39,2.99,3.87,28.07,83.0
91.352808,55.97,3.38,4.16,27.98,87.0
91.616376,56.66,3.67,5.12,28.07,80.0
91.880732,56.39,4.06,5.5,28.07,83.0
92.145708,56.39,3.19,4.35,28.16,83.0
92.409632,56.25,2.89,3.58,28.07,85.0
92.674668,56.66,3.19,3.58,28.07,81.0
92.93882,56.66,2.59,2.59,28.07,81.0
93.203372,56.11,2.69,2.89,28.07,87.0
93.467212,56.25,3.28,4.26,27.98,85.0
93.731896,56.39,3.77,4.74,28.07,84.0
93.995252,56.52,4.26,5.59,27.98,83.0
94.259868,56.52,3.67,4.74,28.16,83.0
94.523628,57.08,3.48,3.58,28.07,77.0
94.787456,56.39,2.79,2.79,28.16,84.0
95.051284,56.39,2.79,3.09,28.16,84.0
95.315552,56.25,3.28,4.26,28.07,86.0
95.580332,56.52,3.28,4.64,28.07,83.0
95.84494,56.11,3.77,5.02,28.07,87.0
96.108232,56.66,4.06,5.4,28.07,82.0
96.373188,56.52,3.48,4.16,28.16,83.0
96.637284,56.66,3.09,3.38,28.07,82.0
96.902112,56.8,3.09,3.19,27.98,81.0
97.166192,56.25,2.39,2.39,28.07,86.0
97.430968,56.66,2.99,3.48,28.16,82.0
97.695496,56.25,3.19,4.16,28.07,87.0
97.95928,56.39,3.87,5.12,28.16,85.0
98.223384,56.8,4.35,5.59,28.07,81.0
98.488008,56.39,3.38,4.45,28.07,85.0
98.75248,56.52,3.67,3.97,28.07,84.0
99.016372,56.52,3.09,3.19,28.16,84.0
99.280604,56.52,2.69,2.59,28.16,84.0
99.54522,56.52,2.99,3.58,28.25,84.0
99.810248,56.25,3.28,3.97,28.07,87.0
100.074332,56.25,3.58,4.83,28.07,87.0
100.338824,56.94,4.06,5.31,28.16,81.0
100.602672,56.8,4.16,5.12,28.07,82.0
100.866948,56.66,3.58,3.97,28.07,83.0
101.13136,56.8,3.09,3.48,28.16,82.0
101.396208,56.8,3.09,3.38,28.16,82.0
101.661096,56.66,2.39,2.69,28.16,84.0
101.925648,56.8,3.09,3.67,28.07,82.0
102.19034,56.8,3.28,4.35,28.07,82.0
102.455304,56.52,3.48,4.54,28.16,85.0
102.719808,56.94,4.06,5.31,28.07,81.0
102.983892,56.39,4.26,5.69,28.07,87.0
103.248376,56.8,3.77,4.64,28.16,83.0
103.512308,56.94,3.28,3.48,28.25,82.0
103.77716,56.8,3.09,3.09,28.07,83.0
104.042328,56.11,2.79,2.89,27.98,90.0
104.306208,57.22,3.38,3.67,28.07,79.0
104.569956,56.94,3.48,4.83,28.07,82.0
104.834464,56.94,3.77,5.21,28.16,82.0
105.097984,56.94,4.35,5.78,28.16,82.0
105.362152,56.94,3.48,4.16,28.16,82.0
105.626164,57.36,3.19,3.38,28.43,78.0
105.889888,56.25,2.79,2.79,28.16,89.0
106.15396,56.52,3.28,3.38,28.16,86.0
106.41868,56.66,3.58,4.45,28.25,85.0
106.683716,56.25,3.58,4.54,28.07,89.0
106.948516,56.52,3.77,5.21,28.16,87.0
107.212032,57.08,4.54,5.69,28.07,81.0
107.476288,56.94,3.67,4.45,28.25,83.0
107.740664,57.08,3.28,3.58,28.16,81.0
108.004976,57.22,3.09,3.19,28.16,80.0
108.269264,56.94,2.69,3.19,28.16,83.0
108.533388,57.08,3.48,3.97,28.16,82.0
108.797512,56.94,3.77,4.93,28.16,83.0
109.061144,56.66,4.64,5.78,28.52,86.0
109.325828,56.94,4.45,5.69,28.16,83.0
109.59022,57.08,3.58,4.26,28.16,82.0
109.854696,56.66,3.58,3.77,28.25,86.0
110.11912,56.39,3.38,3.19,28.16,89.0
110.38326,56.94,2.59,3.09,28.16,84.0
110.647872,56.8,3.58,4.45,28.16,85.0
110.912664,56.52,3.67,4.54,28.07,88.0
111.177128,56.8,4.16,5.21,28.16,85.0
111.441392,57.22,4.54,5.87,28.07,81.0
111.705192,56.94,3.77,4.83,28.25,84.0
111.969132,57.49,3.77,4.06,28.25,79.0
112.232744,56.66,3.09,3.19,28.16,87.0
112.496764,56.11,3.38,3.38,28.16,93.0
112.760492,57.08,3.87,4.74,28.07,83.0
113.024352,56.8,4.26,5.59,28.25,86.0
113.289684,56.52,4.35,5.5,27.98,89.0
113.554544,57.22,4.54,5.69,27.89,82.0
113.818792,57.36,3.87,4.54,28.07,80.0
114.082892,56.94,3.38,3.87,28.43,85.0
114.347256,57.08,3.19,3.48,28.07,83.0
114.611344,56.8,2.89,3.19,28.16,86.0
114.875968,57.22,3.19,3.97,28.16,82.0
115.139616,56.94,4.06,5.21,28.16,85.0
115.403968,57.49,4.35,5.69,28.16,80.0
115.668328,57.49,4.45,5.69,28.25,80.0
115.933004,57.77,3.58,4.45,28.16,77.0
116.195888,57.22,3.09,2.79,28.16,82.0
116.460108,56.94,2.79,2.79,28.34,85.0
116.724296,57.36,3.38,4.16,28.07,81.0
116.987944,56.94,4.16,5.21,28.25,85.0
117.252224,57.08,4.45,5.59,28.16,84.0
117.5166,57.22,4.93,5.69,28.25,83.0
117.781228,56.8,4.06,5.02,28.25,87.0
