time,T0,T1,T2,T3,H0
30.606064,58.32,4.26,4.93,35.22,200.0
31.620316,59.13,4.54,5.02,35.22,200.0
32.633988,60.07,5.02,5.5,35.22,200.0
33.650788,61.28,5.4,5.78,35.32,200.0
34.663948,61.94,6.9,6.99,35.42,200.0
35.677116,62.73,7.55,8.55,35.51,200.0
36.689188,63.9,8.83,10.09,35.42,200.0
37.71374,64.68,7.82,7.55,35.51,200.0
38.725404,65.46,9.01,9.19,35.51,200.0
39.736772,66.61,10.53,11.24,35.71,200.0
40.763172,67.63,10.18,10.27,35.71,200.0
41.789812,68.14,9.91,8.92,35.61,200.0
42.800644,69.16,11.69,12.04,35.71,200.0
43.827052,70.17,11.95,11.6,35.71,200.0
44.850724,70.55,12.39,12.04,35.71,200.0
45.87958,71.68,13.44,13.35,35.81,200.0
46.905996,72.43,13.35,12.57,35.91,200.0
47.932884,73.05,12.74,11.6,35.91,200.0
48.959696,73.81,15.26,14.92,36.01,200.0
49.98742,75.18,15.01,14.4,36.01,200.0
51.01498,75.55,14.66,13.18,36.11,200.0
52.041076,76.3,16.13,15.35,36.21,200.0
53.068768,77.05,17.16,16.65,36.21,200.0
54.094688,78.05,15.96,13.96,36.21,200.0
55.124208,78.55,16.47,14.4,36.21,200.0
56.15146,79.42,18.2,17.34,36.41,200.0
57.178132,80.3,17.85,16.13,36.31,200.0
58.206676,80.93,17.85,15.61,36.41,200.0
59.234812,81.56,18.71,16.82,36.41,200.0
60.261336,82.31,20.52,19.4,36.41,200.0
61.291896,82.94,20.43,19.06,36.51,200.0
62.323684,83.45,20.69,19.23,36.62,200.0
63.356732,84.21,21.56,20.09,36.62,200.0
64.389632,85.09,21.9,20.26,36.62,200.0
65.424704,85.73,21.64,19.66,36.72,200.0
66.453532,86.37,22.77,20.95,36.82,200.0
67.484988,87.14,22.77,20.95,36.82,200.0
68.514812,87.27,22.51,19.75,36.92,200.0
69.543168,88.43,22.16,19.32,36.92,200.0
70.574184,88.95,22.51,19.49,36.92,200.0
71.605904,89.6,22.94,19.83,37.02,200.0
72.63814,90.12,23.38,19.92,37.22,200.0
73.668696,90.78,24.6,21.73,37.12,200.0
74.697176,91.3,25.4,23.03,37.12,200.0
75.727916,92.1,26.1,23.64,37.33,200.0
76.758036,93.3,25.93,23.21,37.22,200.0
77.7895,93.56,25.93,22.68,37.33,200.0
78.822016,93.83,26.37,23.29,37.43,200.0
79.852032,94.37,26.37,22.86,37.43,200.0
80.881144,94.91,26.19,22.42,37.53,200.0
81.910376,95.32,27.35,24.25,37.43,196.0
82.938228,96.14,28.52,25.66,37.43,188.0
83.967204,96.55,27.89,24.52,37.53,184.0
84.996332,96.97,27.71,23.82,37.63,179.0
86.019708,97.38,29.53,26.55,37.53,175.0
87.047668,97.94,28.71,25.04,37.74,169.0
88.0722,98.36,29.07,25.66,37.84,165.0
89.1017,98.78,29.71,26.55,37.74,160.0
90.12778,99.06,29.07,25.22,37.84,157.0
91.156904,99.34,29.07,24.87,37.84,154.0
92.183524,99.77,30.54,27.17,37.94,149.0
93.206288,99.91,29.34,25.04,37.94,147.0
94.232212,100.19,30.72,27.44,37.94,144.0
95.26612,100.48,30.17,26.37,38.15,140.0
96.302528,100.77,29.25,24.87,38.15,137.0
97.337352,100.91,30.26,26.02,38.15,135.0
98.338904,101.05,30.91,26.99,38.25,133.0
99.339188,101.2,31.28,27.53,38.15,131.0
100.373392,101.2,31.66,28.43,38.15,130.0
101.410448,101.34,31.1,27.62,38.36,128.0
102.445416,101.2,30.54,26.55,38.36,129.0
103.447376,101.49,29.8,25.4,38.36,125.0
104.448864,101.49,30.63,26.46,38.46,125.0
105.448968,101.34,30.91,26.82,38.46,126.0
106.486416,101.49,32.22,29.07,38.46,124.0
107.523384,101.34,31.1,27.44,38.57,124.0
108.555708,101.34,31.1,27.53,38.57,124.0
109.588972,101.49,31.0,27.35,38.57,122.0
110.624912,101.34,30.17,25.48,38.67,122.0
111.66,101.05,29.99,25.66,38.67,125.0
112.66094,101.2,30.63,26.46,38.67,123.0
113.699076,101.2,32.03,28.89,38.77,122.0
114.737,101.05,30.63,26.99,38.88,123.0
115.738932,100.77,29.8,25.4,38.88,125.0
116.741188,101.05,30.08,25.84,38.88,122.0
117.744444,100.77,31.0,27.17,38.88,124.0
118.778864,100.77,31.56,28.34,38.98,123.0
119.815696,100.62,30.72,27.17,39.09,124.0
120.852192,100.48,29.71,25.31,38.98,125.0
121.889568,100.48,30.17,26.1,39.09,125.0
122.889928,100.48,30.72,26.91,39.2,124.0
123.890592,100.19,30.72,27.17,39.2,126.0
124.926308,100.19,31.19,27.98,39.2,126.0
125.962516,100.19,30.08,26.55,39.2,125.0
126.966296,100.05,28.98,24.78,39.2,126.0
127.96932,99.91,29.99,26.1,39.2,127.0
128.997904,99.77,29.25,25.04,39.2,128.0
130.028108,99.48,29.99,26.55,39.2,130.0
131.06068,99.62,29.71,26.19,39.3,129.0
132.088384,99.48,30.72,27.44,39.51,130.0
133.115716,99.48,29.25,25.22,39.41,129.0
134.145368,99.34,28.89,24.78,39.41,130.0
135.173532,99.34,30.08,26.73,39.51,130.0
136.203112,99.48,30.54,27.26,39.51,128.0
137.232076,99.2,29.34,25.48,39.51,130.0
138.26246,99.2,29.34,25.4,39.51,130.0
139.293264,99.2,29.07,25.04,39.62,129.0
140.324752,99.06,28.8,24.78,39.51,130.0
141.35554,98.78,29.43,25.84,39.62,133.0
142.384832,98.92,29.71,26.55,39.51,131.0
143.411464,98.78,29.16,25.31,39.62,132.0
144.439064,98.78,28.43,24.43,39.62,132.0
145.467976,98.36,29.53,26.19,39.62,135.0
146.497928,98.64,29.71,26.55,39.83,132.0
147.52676,98.5,29.16,25.48,39.62,133.0
148.557228,98.64,29.07,25.22,39.83,132.0
149.587684,98.5,28.89,24.96,39.83,133.0
150.61932,98.36,28.61,24.69,39.83,134.0
151.648544,98.22,29.25,25.75,39.83,135.0
152.679452,98.5,29.16,25.75,39.83,132.0
153.709344,98.36,29.71,26.64,40.05,133.0
154.73836,98.36,29.07,25.48,40.05,132.0
155.769968,98.5,29.25,25.48,39.94,131.0
156.80026,98.36,28.89,25.04,39.94,132.0
157.831596,98.36,28.89,25.04,40.05,131.0
158.863272,98.22,28.61,24.78,40.05,132.0
159.89336,98.22,28.61,24.6,40.05,132.0
160.925072,98.22,28.8,24.96,40.15,132.0
161.95654,98.22,28.8,25.31,40.15,131.0
162.985644,98.22,29.34,26.1,40.15,131.0
164.013584,98.08,29.07,25.93,40.05,132.0
165.046228,98.36,29.34,26.37,40.26,129.0
166.07604,98.08,28.98,25.22,40.26,132.0
167.109436,98.08,29.16,25.84,40.26,131.0
168.139316,97.94,28.71,24.96,40.15,132.0
169.165264,97.94,28.98,25.57,40.26,132.0
170.194652,97.94,29.25,26.1,40.15,132.0
171.222836,97.94,28.98,25.93,40.26,131.0
172.251724,97.94,28.52,24.6,40.37,131.0
173.279356,97.8,28.16,24.17,40.37,132.0
174.304868,97.8,29.71,26.73,40.37,132.0
175.330528,97.8,28.07,24.17,40.37,132.0
176.356656,97.66,28.8,25.48,40.37,133.0
177.38622,97.66,29.16,25.93,40.37,133.0
178.41342,97.66,28.71,25.22,40.37,132.0
179.440288,97.52,27.8,23.82,40.37,133.0
180.468696,97.24,28.8,25.48,40.48,136.0
181.499332,97.66,28.8,25.57,40.59,132.0
182.530084,97.38,28.89,25.84,40.48,134.0
183.560044,97.66,29.34,26.28,40.48,131.0
184.58846,97.52,28.34,24.6,40.48,132.0
185.61846,97.66,28.25,24.52,40.59,131.0
186.647676,97.38,27.71,23.9,40.48,133.0
187.673884,97.38,29.25,26.19,40.59,133.0
188.70306,97.38,29.16,26.28,40.59,133.0
189.732292,97.52,28.34,24.69,40.59,131.0
190.760672,97.38,27.62,23.73,40.59,132.0
191.788316,97.24,28.61,25.4,40.59,133.0
192.817492,97.24,28.8,25.93,40.59,133.0
193.848276,97.38,29.07,26.1,40.59,131.0
194.87588,97.24,28.25,24.6,40.69,133.0
195.90594,97.24,28.07,24.34,40.69,132.0
196.934192,97.38,28.34,24.52,40.69,131.0
197.9624,97.24,28.8,25.84,40.69,132.0
198.993252,97.24,28.89,25.93,40.69,132.0
200.023396,97.24,29.16,26.19,40.69,131.0
201.049124,97.24,27.53,23.64,40.69,131.0
202.075592,97.1,28.8,25.57,40.8,132.0
203.106088,97.24,28.8,25.84,40.8,131.0
204.13632,97.24,29.07,26.1,40.8,131.0
205.164132,97.24,28.16,24.43,40.8,130.0
206.1933,96.97,27.8,23.82,40.8,133.0
207.223644,97.1,27.89,23.9,40.91,131.0
208.249572,97.1,29.25,26.28,40.91,131.0
209.27678,97.1,28.07,24.52,41.24,131.0
210.301696,96.97,28.43,25.13,40.91,132.0
211.328776,96.83,29.25,26.37,41.02,133.0
212.357512,97.1,28.07,24.43,41.02,130.0
213.384668,96.97,27.44,23.64,41.02,131.0
214.409212,96.97,29.34,26.55,41.02,131.0
215.436336,96.97,27.8,24.08,41.02,131.0
216.463656,96.97,28.07,24.25,41.02,131.0
217.490444,96.83,28.89,26.02,41.24,132.0
218.5206,96.97,28.8,25.93,41.02,130.0
219.551184,96.97,28.16,24.78,41.02,130.0
220.578188,96.83,27.44,23.55,41.24,131.0
221.603816,96.97,28.89,26.02,41.13,130.0
222.632376,96.83,28.34,25.31,41.13,131.0
223.656988,96.69,27.44,23.47,41.13,132.0
224.68064,96.69,28.8,25.93,41.13,132.0
225.709656,96.69,27.89,24.17,41.13,132.0
226.733408,96.69,28.61,25.57,41.13,132.0
227.759388,96.69,28.07,24.69,41.24,132.0
228.787516,96.69,27.44,23.73,41.24,131.0
229.811232,96.55,28.98,26.19,41.35,133.0
230.839796,97.24,28.16,24.78,41.24,126.0
231.864848,96.55,27.62,23.73,41.24,132.0
232.891452,96.69,28.8,25.93,41.24,131.0
233.920044,96.69,28.16,24.78,41.24,131.0
234.945072,96.55,27.71,23.9,41.35,132.0
235.971284,96.69,28.98,26.1,41.35,130.0
237.00086,96.69,28.16,24.78,41.35,130.0
238.0283,96.83,27.44,23.64,41.35,129.0
239.055068,96.55,28.34,25.22,41.24,131.0
240.08286,96.83,28.89,26.02,41.46,128.0
241.113548,96.69,28.16,24.69,41.35,129.0
242.14166,96.41,27.53,23.64,41.35,132.0
243.167268,96.41,28.52,25.66,41.35,132.0
244.195528,96.55,28.89,26.28,41.46,130.0
245.226296,96.55,28.07,24.78,41.46,130.0
246.254484,96.55,27.44,23.38,41.35,130.0
247.282392,96.28,27.89,24.6,41.46,133.0
248.310432,96.41,28.61,25.93,41.46,131.0
249.33506,96.41,27.08,23.12,41.46,131.0
250.358732,96.41,28.98,26.28,41.46,131.0
251.385184,96.14,27.53,23.9,41.46,133.0
252.41114,96.41,27.8,24.34,41.57,131.0
253.434608,96.28,28.16,24.87,41.57,132.0
254.460692,96.14,26.91,22.77,41.57,133.0
255.483256,96.41,28.52,25.48,41.57,130.0
256.510992,96.14,27.17,23.21,41.57,133.0
257.531952,96.41,28.98,26.46,41.68,130.0
258.560488,96.28,27.53,23.82,41.57,131.0
259.586528,96.14,27.89,24.6,41.57,132.0
260.6122,96.28,28.61,25.93,41.57,131.0
261.638408,96.28,26.99,23.12,41.68,131.0
262.6654,96.41,28.34,25.31,41.68,129.0
263.691752,96.28,28.16,25.4,41.57,131.0
264.718268,96.28,27.17,23.38,41.79,130.0
265.743264,96.41,28.61,25.75,41.68,129.0
266.76952,96.28,27.62,24.17,41.68,130.0
267.79604,96.28,27.26,23.29,41.68,130.0
268.82528,96.14,27.98,24.96,41.9,131.0
269.850596,96.14,27.98,24.78,41.79,131.0
270.872968,96.14,27.89,24.6,41.79,131.0
271.897028,96.41,27.8,24.34,41.79,128.0
272.922284,96.0,27.62,24.34,41.79,132.0
273.949276,96.0,28.61,25.93,41.9,132.0
274.979252,96.41,28.25,25.48,42.01,128.0
276.008556,96.28,27.53,23.99,41.79,129.0
277.035648,96.14,26.99,23.21,41.9,130.0
278.062964,96.14,28.34,25.48,41.9,130.0
279.091468,96.28,28.43,25.66,41.79,129.0
280.119884,96.28,27.44,23.82,41.79,129.0
281.146532,96.14,27.62,23.9,41.79,130.0
282.17274,96.55,28.71,26.02,41.9,126.0
283.201996,96.28,27.8,24.6,42.01,128.0
284.232564,96.28,27.8,24.25,42.01,128.0
285.26274,96.28,27.53,23.82,41.9,128.0
286.2921,96.14,26.99,23.21,42.01,129.0
287.31906,96.28,28.25,25.48,42.01,128.0
288.350436,96.14,28.16,25.22,41.9,129.0
289.378136,96.28,27.71,24.25,42.01,127.0
290.403524,96.14,26.99,23.12,42.01,129.0
291.43046,96.28,28.43,25.57,42.13,127.0
292.457772,96.28,27.89,24.6,42.01,127.0
293.48622,96.14,27.44,23.64,41.9,128.0
294.512004,96.14,27.89,24.96,42.13,128.0
295.538632,96.14,28.25,25.57,41.9,128.0
296.567012,96.14,27.44,23.73,42.01,128.0
297.591916,96.14,28.07,25.13,42.01,128.0
298.618884,96.28,28.43,25.75,42.01,126.0
299.648092,96.0,27.62,23.99,42.01,129.0
300.678072,96.0,27.44,23.82,42.24,129.0
301.707868,96.0,26.91,23.21,42.01,129.0
302.736868,95.73,27.8,24.69,42.24,131.0
303.763724,96.14,28.71,25.93,42.13,127.0
304.787912,96.0,26.55,22.68,42.24,128.0
305.820728,96.0,26.91,23.12,42.35,128.0
306.850508,96.0,27.53,24.34,42.35,128.0
307.880568,96.0,27.71,24.78,42.13,128.0
308.906248,96.14,27.71,24.52,42.24,127.0
309.929908,96.0,27.62,24.34,42.13,128.0
310.958604,96.14,28.25,25.31,42.13,127.0
311.984336,96.14,27.26,23.73,42.24,126.0
313.010424,95.87,27.62,24.34,42.24,129.0
314.037972,96.0,28.43,25.57,42.24,128.0
315.068792,96.28,28.34,25.66,42.35,125.0
316.100148,96.0,27.89,24.96,42.24,127.0
317.129312,96.0,27.35,23.82,42.24,127.0
318.15854,96.0,26.82,22.94,42.24,127.0
319.18902,95.87,27.44,23.73,42.24,128.0
320.215312,95.87,28.61,25.84,42.24,128.0
321.244528,96.0,27.44,24.08,42.35,127.0
322.273844,96.0,27.35,23.55,42.46,127.0
323.303168,95.87,26.99,23.21,42.35,128.0
324.332204,95.73,27.98,25.04,42.46,129.0
325.361012,96.0,28.71,25.75,42.24,127.0
326.388484,95.87,27.26,23.64,42.35,128.0
327.4173,96.14,26.73,23.03,42.46,125.0
328.445116,95.87,28.07,25.22,42.35,128.0
329.475508,95.87,28.25,25.4,42.35,127.0
330.505192,95.87,27.71,24.87,42.35,127.0
331.5289,95.73,27.35,24.08,42.46,129.0
332.55754,95.87,28.07,25.31,42.57,127.0
333.583732,96.0,27.26,23.73,42.46,126.0
334.61294,95.87,26.82,23.03,42.69,127.0
335.64234,95.87,27.62,24.25,42.46,127.0
336.669588,95.87,28.61,25.93,42.57,127.0
337.696484,95.73,27.26,23.47,42.57,128.0
338.7224,95.73,27.71,24.6,42.46,128.0
339.748296,95.87,27.71,24.78,42.69,127.0
340.771988,96.0,27.44,24.25,42.46,125.0
341.801724,95.87,27.89,24.96,42.57,126.0
342.829544,95.87,27.89,25.04,42.57,126.0
343.858172,96.0,27.17,23.47,42.57,125.0
344.883772,95.73,27.89,24.87,42.57,128.0
345.910204,95.73,27.8,24.78,42.57,127.0
346.935756,95.73,26.55,22.68,42.57,127.0
347.96402,95.59,27.89,24.96,42.46,129.0
348.99326,95.87,28.34,25.66,42.69,126.0
350.023352,96.0,27.62,24.25,42.57,124.0
351.052544,95.73,27.17,23.55,42.57,127.0
352.076344,95.73,28.16,25.48,42.8,127.0
353.10462,95.87,27.8,24.96,42.57,126.0
354.133176,95.73,27.08,23.47,42.69,127.0
355.159352,95.59,27.8,24.78,42.8,128.0
356.189856,95.59,27.71,24.87,42.69,128.0
357.216336,95.87,27.35,23.99,42.69,125.0
358.245024,95.87,27.08,23.29,42.69,125.0
359.274608,95.59,26.91,23.12,42.8,128.0
360.304348,95.73,27.71,24.69,42.69,126.0
361.329944,95.73,27.71,24.87,42.91,126.0
362.35308,95.87,27.44,24.25,42.8,125.0
363.382252,95.73,27.8,25.13,42.91,126.0
364.408908,95.87,27.35,23.82,42.8,125.0
365.438892,95.73,27.17,23.64,42.69,126.0
366.464208,95.59,27.8,24.96,42.91,127.0
367.492132,95.87,28.34,25.66,42.91,125.0
368.520892,95.73,27.26,23.73,42.8,126.0
369.548728,95.59,26.64,22.94,42.91,127.0
370.57674,95.59,27.8,24.87,42.69,127.0
371.604984,95.59,28.25,25.4,42.91,127.0
372.63446,95.73,27.44,24.08,42.8,126.0
373.66332,95.59,26.99,23.29,42.8,127.0
374.694008,95.59,26.82,23.29,42.91,127.0
375.722776,95.59,27.53,24.25,42.91,127.0
376.750144,95.73,28.25,25.57,42.91,125.0
377.778448,95.73,27.44,24.25,42.91,125.0
378.804696,95.59,26.55,22.6,42.91,127.0
379.834524,95.59,27.44,24.34,43.03,127.0
380.861364,95.73,28.43,25.84,42.91,125.0
381.889508,95.73,27.26,23.9,43.03,125.0
382.918552,95.73,26.91,23.29,42.91,125.0
383.9457,95.73,27.89,24.78,43.03,125.0
384.973228,95.59,28.34,25.84,43.03,126.0
386.00424,95.73,28.07,25.31,43.03,125.0
387.0325,95.73,27.35,23.55,43.03,125.0
388.061708,95.59,26.82,23.03,43.03,126.0
389.093664,95.73,26.64,22.94,43.26,125.0
390.122852,95.59,27.53,24.34,43.03,126.0
391.152072,95.73,27.98,25.22,43.14,124.0
392.178584,95.73,27.44,24.08,43.14,124.0
393.204064,95.59,27.17,23.38,43.14,126.0
394.229308,95.87,28.71,26.19,43.03,123.0
395.255724,95.87,26.73,22.77,43.03,123.0
396.281976,95.46,27.8,24.87,43.14,127.0
397.307564,96.0,27.71,24.69,43.03,121.0
398.334292,95.73,26.28,22.25,43.03,124.0
399.364288,95.73,27.17,23.55,43.14,124.0
400.387848,95.73,27.98,24.96,43.14,124.0
401.413612,95.59,26.19,22.25,43.03,125.0
402.444248,95.46,27.26,23.64,43.03,126.0
403.47324,95.59,27.89,25.04,43.14,125.0
404.502088,95.59,28.52,25.93,43.03,125.0
405.534224,95.73,28.52,25.75,43.26,123.0
406.563412,95.73,27.26,23.82,43.14,123.0
407.589788,95.32,26.73,22.94,43.14,127.0
408.615648,95.87,28.34,25.75,43.26,122.0
409.644624,95.59,27.44,24.17,43.26,125.0
410.670988,95.46,26.28,22.42,43.37,126.0
411.699908,95.32,27.62,24.6,43.26,127.0
412.728748,95.46,27.98,25.31,43.14,126.0
413.755204,95.46,27.08,23.38,43.26,126.0
414.78524,95.59,26.82,23.03,43.26,124.0
415.816532,95.46,26.55,22.94,43.26,126.0
416.847296,95.32,26.46,22.77,43.14,127.0
417.872192,95.32,28.61,26.19,43.14,127.0
418.897492,95.46,26.46,22.51,43.37,125.0
419.925392,95.46,27.35,23.99,43.26,125.0
420.954768,95.32,27.71,24.96,43.14,127.0
421.978248,95.59,26.55,22.6,43.26,124.0
423.010188,95.46,26.99,23.29,43.26,125.0
424.040808,95.32,26.55,22.86,43.48,127.0
425.070848,95.32,26.99,23.29,43.37,127.0
426.09868,95.32,27.89,25.4,43.37,127.0
427.126056,95.46,27.53,24.34,43.37,125.0
428.152924,95.46,26.28,22.34,43.48,125.0
429.18308,95.46,26.99,23.21,43.26,125.0
430.212312,95.32,27.53,24.78,43.37,126.0
431.238924,95.59,27.71,24.78,43.37,124.0
432.262784,95.32,26.91,23.38,43.37,126.0
433.290652,95.59,27.98,25.48,43.48,124.0
434.320064,95.59,28.25,25.84,43.6,123.0
435.352064,95.59,28.07,25.48,43.6,123.0
436.383064,95.46,27.62,24.52,43.37,125.0
437.411056,95.46,26.55,22.68,43.37,125.0
438.44104,95.59,26.91,22.94,43.37,123.0
439.468728,95.73,28.16,25.4,43.48,122.0
440.4975,95.46,28.25,25.84,43.48,125.0
441.528444,95.73,27.8,24.69,43.48,122.0
442.556836,95.73,26.91,23.03,43.48,122.0
443.585024,95.46,27.26,23.47,43.48,124.0
444.61184,95.46,28.34,25.84,43.37,124.0
445.640048,95.59,27.35,23.99,43.6,123.0
446.669844,95.59,27.08,23.55,43.48,123.0
447.700104,95.59,26.91,23.12,43.6,123.0
448.72868,95.73,27.17,23.82,43.48,121.0
449.752796,95.59,27.98,25.48,43.6,123.0
450.783136,95.46,27.53,24.25,43.72,124.0
451.81068,95.32,26.37,22.6,43.6,125.0
452.841496,95.59,26.55,22.77,43.6,122.0
453.871336,95.32,27.44,24.34,43.48,125.0
454.898812,95.59,28.25,25.75,43.48,122.0
455.929416,95.59,28.43,25.84,43.6,122.0
456.960776,95.59,28.16,25.66,43.48,122.0
457.990836,95.46,27.53,24.34,43.6,124.0
459.019228,95.59,26.73,23.03,43.6,122.0
460.04968,95.32,26.55,22.86,43.6,125.0
461.082036,95.59,26.64,23.03,43.6,122.0
462.113556,95.32,26.46,22.77,43.6,125.0
463.142448,95.32,27.26,24.17,43.6,125.0
464.169936,95.59,28.16,25.75,43.72,122.0
465.198172,95.59,27.35,24.34,43.6,122.0
466.227376,95.59,26.99,23.38,43.6,122.0
467.258916,95.46,27.08,23.55,43.72,123.0
468.288076,95.46,26.37,22.51,43.72,123.0
469.314848,95.32,27.89,25.4,43.83,124.0
470.344448,95.46,28.16,25.48,43.72,123.0
471.372572,95.46,27.44,23.99,43.83,123.0
472.400392,95.46,26.64,22.94,43.72,123.0
473.428872,95.18,27.08,23.64,43.72,126.0
474.45652,95.46,27.98,25.4,43.72,123.0
475.485088,95.46,27.89,25.13,43.72,123.0
